cmTop,cmBot,ageTop,ageBot ,charVol,charCount
273.25,273.5,8643.4,8658.8,2,10
273.5,273.75,8658.8,8674,2,5
273.75,274,8674,8689.1,2,19
274,274.25,8689.1,8704.1,2,0
274.25,274.5,8704.1,8718.9,2,6
274.5,274.75,8718.9,8733.6,2,2
274.75,275,8733.6,8748.2,2,9
275,275.25,8748.2,8762.7,2,2
275.25,275.5,8762.7,8777,2,0
275.5,275.75,8777,8791.2,2,0
275.75,276,8791.2,8805.2,2,2
276,276.25,8805.2,8819,2,12
276.25,276.5,8819,8832.7,2,24
276.5,276.75,8832.7,8846.3,2,7
276.75,277,8846.3,8859.7,2,3
277,277.25,8859.7,8872.9,2,21
277.25,277.5,8872.9,8886,2,2
277.5,277.75,8886,8898.8,2,4
277.75,278,8898.8,8911.6,2,5
278,278.25,8911.6,8924.1,2,15
278.25,278.5,8924.1,8936.4,2,55
278.5,278.75,8936.4,8948.6,2,37
278.75,279,8948.6,8960.5,2,4
279,279.25,8960.5,8972.3,2,4
279.25,279.5,8972.3,8983.9,2,10
279.5,279.75,8983.9,8995.3,2,0
279.75,280,8995.3,9006.4,2,8
280,280.25,9006.4,9017.4,2,4
280.25,280.5,9017.4,9028.2,2,1
280.5,280.75,9028.2,9038.7,2,7
280.75,281,9038.7,9049,2,1
281,281.25,9049,9059.1,2,7
281.25,281.5,9059.1,9069,2,3
281.5,281.75,9069,9078.7,2,1
281.75,282,9078.7,9088.3,2,0
282,282.25,9088.3,9097.9,2,2
282.25,282.5,9097.9,9107.3,2,2
282.5,282.75,9107.3,9116.7,2,2
282.75,283,9116.7,9126,2,4
283,283.25,9126,9135.1,2,1
283.25,283.5,9135.1,9144.2,2,9
283.5,283.75,9144.2,9153.2,2,10
283.75,284,9153.2,9162.2,2,3
284,284.25,9162.2,9171,2,9
284.25,284.5,9171,9179.8,2,7
284.5,284.75,9179.8,9188.4,2,3
284.75,285,9188.4,9197,2,4
285,285.25,9197,9205.5,2,7
285.25,285.5,9205.5,9213.9,2,1
285.5,285.75,9213.9,9222.3,2,0
285.75,286,9222.3,9230.5,2,2
286,286.25,9230.5,9238.7,2,0
286.25,286.5,9238.7,9246.8,2,7
286.5,286.75,9246.8,9254.8,2,16
286.75,287,9254.8,9262.8,2,23
287,287.25,9262.8,9270.6,2,6
287.25,287.5,9270.6,9278.4,2,0
287.5,287.75,9278.4,9286.1,2,2
287.75,288,9286.1,9293.7,2,1
288,288.25,9293.7,9301.3,2,0
288.25,288.5,9301.3,9308.8,2,0
288.5,288.75,9308.8,9316.2,2,8
288.75,289,9316.2,9323.5,2,2
289,289.25,9323.5,9330.7,2,35
289.25,289.5,9330.7,9337.9,2,20
289.5,289.75,9337.9,9345,2,18
289.75,290,9345,9352,2,10
290,290.25,9352,9359,2,2
290.25,290.5,9359,9365.9,2,3
290.5,290.75,9365.9,9372.7,2,4
290.75,291,9372.7,9379.5,2,1
291,291.25,9379.5,9386.1,2,4
291.25,291.5,9386.1,9392.7,2,4
291.5,291.75,9392.7,9399.3,2,0
291.75,292,9399.3,9405.7,2,0
292,292.25,9405.7,9412.1,2,3
292.25,292.5,9412.1,9418.5,2,7
292.5,292.75,9418.5,9424.8,2,3
292.75,293,9424.8,9431,2,8
293,293.25,9431,9437.1,2,3
293.25,293.5,9437.1,9443.2,2,6
293.5,293.75,9443.2,9449.2,2,1
293.75,294,9449.2,9455.1,2,2
294,294.25,9455.1,9461,2,1
294.25,294.5,9461,9466.8,2,1
294.5,294.75,9466.8,9472.6,2,1
294.75,295,9472.6,9478.3,2,0
295,295.25,9478.3,9483.9,2,0
295.25,295.5,9483.9,9489.5,2,0
295.5,295.75,9489.5,9495,2,0
295.75,296,9495,9500.4,2,0
296,296.25,9500.4,9505.8,2,0
296.25,296.5,9505.8,9511.2,2,0
296.5,296.75,9511.2,9516.4,2,1
296.75,297,9516.4,9521.7,2,1
297,297.25,9521.7,9526.8,2,1
297.25,297.5,9526.8,9531.9,2,3
297.5,297.75,9531.9,9537,2,1
297.75,298,9537,9542,2,3
298,298.25,9542,9546.9,2,29
298.25,298.5,9546.9,9551.8,2,9
298.5,298.75,9551.8,9556.7,2,1
298.75,299,9556.7,9561.4,2,4
299,299.25,9561.4,9566.2,2,0
299.25,299.5,9566.2,9570.9,2,5
299.5,299.75,9570.9,9575.5,2,0
299.75,300,9575.5,9580.1,2,0
300,300.25,9580.1,9584.6,2,0
300.25,300.5,9584.6,9589.1,2,0
300.5,300.75,9589.1,9593.5,2,1
300.75,301,9593.5,9597.9,2,0
301,301.25,9597.9,9602.2,2,6
301.25,301.5,9602.2,9606.5,2,3
301.5,301.75,9606.5,9610.7,2,3
301.75,302,9610.7,9614.9,2,9
302,302.25,9614.9,9619.1,2,4
302.25,302.5,9619.1,9623.2,2,1
302.5,302.75,9623.2,9627.2,2,0
302.75,303,9627.2,9631.3,2,0
303,303.25,9631.3,9635.2,2,1
303.25,303.5,9635.2,9639.2,2,0
303.5,303.75,9639.2,9643,2,0
303.75,304,9643,9646.9,2,1
304,304.25,9646.9,9650.7,2,0
304.25,304.5,9650.7,9654.4,2,1
304.5,304.75,9654.4,9658.2,2,0
304.75,305,9658.2,9661.8,2,0
305,305.25,9661.8,9665.5,2,0
305.25,305.5,9665.5,9669.1,2,1
305.5,305.75,9669.1,9672.7,2,1
305.75,306,9672.7,9676.2,2,0
306,306.25,9676.2,9679.7,2,1
306.25,306.5,9679.7,9683.1,2,6
306.5,306.75,9683.1,9686.6,2,0
306.75,307,9686.6,9689.9,2,3
