cmTop,cmBot,ageTop,ageBot ,charVol,charCount
162,162.25,2510.3,2511,1.5,0
162.25,162.5,2511,2512.2,1.5,0
162.5,162.75,2512.2,2513.2,1.5,0
162.75,163,2513.2,2514.4,1.5,1
163,163.25,2514.4,2515.8,1.5,0
163.25,163.5,2515.8,2516.9,1.5,0
163.5,163.75,2516.9,2517.8,1.5,0
163.75,164,2517.8,2519.2,1.5,0
164,164.25,2519.2,2520.4,1.5,0
164.25,164.5,2520.4,2521.2,1.5,0
164.5,164.75,2521.2,2522.2,1.5,0
164.75,165,2522.2,2522.6,1.5,0
165,165.25,2522.6,2523.2,1.5,0
165.25,165.5,2523.2,2524.1,1.5,0
165.5,165.75,2524.1,2525.3,1.5,0
165.75,166,2525.3,2526.4,1.5,0
166,166.25,2526.4,2527.7,1.5,0
166.25,166.5,2527.7,2528.8,1.5,0
166.5,166.75,2528.8,2529.4,1.5,0
166.75,167,2529.4,2529.8,1.5,0
167,167.25,2529.8,2530.8,1.5,0
167.25,167.5,2530.8,2531.8,1.5,0
167.5,167.75,2531.8,2532.7,1.5,0
167.75,168,2532.7,2533.4,1.5,0
168,168.25,2533.4,2534.4,1.5,1
168.25,168.5,2534.4,2535.5,1.5,0
168.5,168.75,2535.5,2536.5,1.5,3
168.75,169,2536.5,2537.5,1.5,1
169,169.25,2537.5,2538.4,1.5,1
169.25,169.5,2538.4,2539.2,1.5,0
169.5,169.75,2539.2,2539.7,1.5,0
169.75,170,2539.7,2540.1,1.5,0
170,170.25,2540.1,2540.7,1.5,4
170.25,170.5,2540.7,2541,1.5,0
170.5,170.75,2541,2541.6,1.5,1
170.75,171,2541.6,2542,1.5,0
171,171.25,2542,2542.6,1.5,1
171.25,171.5,2542.6,2543.3,1.5,2
171.5,171.75,2543.3,2544.3,1.5,1
171.75,172,2544.3,2545.5,1.5,1
172,172.25,2545.5,2546.9,1.5,2
172.25,172.5,2546.9,2548,1.5,3
172.5,172.75,2548,2549.1,1.5,1
172.75,173,2549.1,2550.3,1.5,2
173,173.25,2550.3,2551.3,1.5,0
173.25,173.5,2551.3,2552.1,1.5,0
173.5,173.75,2552.1,2553.1,1.5,0
173.75,174,2553.1,2554.3,1.5,0
174,174.25,2554.3,2555.3,1.5,0
174.25,174.5,2555.3,2556.5,1.5,2
174.5,174.75,2556.5,2557.5,1.5,0
174.75,175,2557.5,2558.5,1.5,0
175,175.25,2558.5,2559.8,1.5,0
175.25,175.5,2559.8,2560.9,1.5,0
175.5,175.75,2560.9,2561.9,1.5,0
175.75,176,2561.9,2563,1.5,0
176,176.25,2563,2564.2,1.5,0
176.25,176.5,2564.2,2565.2,1.5,0
176.5,176.75,2565.2,2566.4,1.5,0
176.75,177,2566.4,2567.7,1.5,1
177,177.25,2567.7,2569.1,1.5,0
177.25,177.5,2569.1,2570.2,1.5,0
177.5,177.75,2570.2,2571.3,1.5,0
177.75,178,2571.3,2572.2,1.5,0
178,178.25,2572.2,2573,1.5,0
178.25,178.5,2573,2573.9,1.5,0
178.5,178.75,2573.9,2574.7,1.5,0
178.75,179,2574.7,2575.8,1.5,0
179,179.25,2575.8,2576.5,1.5,0
179.25,179.5,2576.5,2577.7,1.5,0
179.5,179.75,2577.7,2578.6,1.5,0
179.75,180,2578.6,2579.4,1.5,0
180,180.25,2579.4,2580.3,1.5,0
180.25,180.5,2580.3,2581.1,1.5,0
180.5,180.75,2581.1,2582.1,1.5,0
180.75,181,2582.1,2582.9,1.5,0
181,181.25,2582.9,2583.7,1.5,0
181.25,181.5,2583.7,2584.3,1.5,0
181.5,181.75,2584.3,2584.6,1.5,0
181.75,182,2584.6,2587.1,1,4
182,182.25,2587.1,2590.2,1,4
182.25,182.5,2590.2,2592.9,1,8
182.5,182.75,2592.9,2596.3,1.5,42
182.75,183,2596.3,2600,1.5,14
183,183.25,2600,2603.4,1.5,16
183.25,183.5,2603.4,2606,1.5,4
183.5,183.75,2606,2607.8,1.5,3
183.75,184,2607.8,2608.9,1.5,0
184,184.25,2608.9,2610.1,1.5,0
184.25,184.5,2610.1,2611.9,1.5,0
184.5,184.75,2611.9,2613,1.5,0
184.75,185,2613,2613.9,1.5,0
185,185.25,2613.9,2615.3,1.5,0
185.25,185.5,2615.3,2616.3,1.5,0
185.5,185.75,2616.3,2617.6,1.5,0
185.75,186,2617.6,2620.1,1,0
186,186.25,2620.1,2621.2,1.5,0
186.25,186.5,2621.2,2622,1.5,0
186.5,186.75,2622,2623,1.5,0
186.75,187,2623,2623.7,1.5,0
187,187.25,2623.7,2624.4,1.5,0
187.25,187.5,2624.4,2625.1,1.5,0
187.5,187.75,2625.1,2625.7,1.5,0
187.75,188,2625.7,2626.4,1.5,1
188,188.25,2626.4,2627.1,1.5,0
188.25,188.5,2627.1,2627.8,1.5,0
188.5,188.75,2627.8,2628.4,1.5,0
188.75,189,2628.4,2629,1.5,0
189,189.25,2629,2629.6,1.5,0
189.25,189.5,2629.6,2630.3,1.5,0
189.5,189.75,2630.3,2631,1.5,0
189.75,190,2631,2631.8,1.5,0
190,190.25,2631.8,2632.5,1.5,0
190.25,190.5,2632.5,2633.3,1.5,0
190.5,190.75,2633.3,2634.2,1.5,0
190.75,191,2634.2,2635.1,1.5,0
191,191.25,2635.1,2635.6,1.5,0
191.25,191.5,2635.6,2636.1,1.5,1
191.5,191.75,2636.1,2636.6,1.5,0
191.75,192,2636.6,2637.3,1.5,0
192,192.25,2637.3,2637.9,1.5,1
192.25,192.5,2637.9,2638.6,1.5,0
192.5,192.75,2638.6,2639.2,1.5,0
192.75,193,2639.2,2639.9,1.5,1
193,193.25,2639.9,2640.3,1.5,0
193.25,193.5,2640.3,2640.9,1.5,0
193.5,193.75,2640.9,2641.5,1.5,0
193.75,194,2641.5,2641.9,1.5,0
194,194.25,2641.9,2642.5,1.5,1
194.25,194.5,2642.5,2643.1,1.5,0
194.5,194.75,2643.1,2644,1.5,1
194.75,195,2644,2644.9,1.5,0
195,195.25,2644.9,2645.9,1.5,0
195.25,195.5,2645.9,2646.9,1.5,0
195.5,195.75,2646.9,2647.7,1.5,0
195.75,196,2647.7,2648.4,1.5,0
196,196.25,2648.4,2649,1.5,0
196.25,196.5,2649,2649.6,1.5,0
196.5,196.75,2649.6,2650.5,1.5,0
196.75,197,2650.5,2651.4,1.5,0
197,197.25,2651.4,2652,1.5,0
197.25,197.5,2652,2652.8,1.5,0
197.5,197.75,2652.8,2653.4,1.5,0
197.75,198,2653.4,2654,1.5,0
198,198.25,2654,2654.6,1.5,0
198.25,198.5,2654.6,2655.4,1.5,0
198.5,198.75,2655.4,2655.9,1.5,0
198.75,199,2655.9,2656.3,1.5,0
199,199.25,2656.3,2657,1.5,0
199.25,199.5,2657,2657.6,1.5,0
199.5,199.75,2657.6,2658.3,1.5,0
199.75,200,2658.3,2659.1,1.5,0
200,200.25,2659.1,2660.9,1,0
200.25,200.5,2660.9,2661.8,1.5,0
200.5,200.75,2661.8,2662.5,1.5,0
200.75,201,2662.5,2663,1.5,0
201,201.25,2663,2663.6,1.5,0
201.25,201.5,2663.6,2664.3,1.5,0
201.5,201.75,2664.3,2665.1,1.5,0
201.75,202,2665.1,2666,1.5,0
202,202.25,2666,2667,1.5,0
202.25,202.5,2667,2667.6,1.5,0
202.5,202.75,2667.6,2668.1,1.5,0
202.75,203,2668.1,2668.7,1.5,0
203,203.25,2668.7,2669.4,1.5,0
203.25,203.5,2669.4,2670.2,1.5,0
203.5,203.75,2670.2,2670.7,1.5,0
203.75,204,2670.7,2671.4,1.5,0
204,204.25,2671.4,2672.2,1.5,0
204.25,204.5,2672.2,2672.7,1.5,0
204.5,204.75,2672.7,2673.6,1.5,0
204.75,205,2673.6,2674.4,1.5,0
205,205.25,2674.4,2675.1,1.5,0
205.25,205.5,2675.1,2675.6,1.5,0
205.5,205.75,2675.6,2676,1.5,0
205.75,206,2676,2676.4,1.5,0
206,206.25,2676.4,2677,1.5,0
206.25,206.5,2677,2677.6,1.5,0
206.5,206.75,2677.6,2678,1.5,0
206.75,207,2678,2678.4,1.5,0
207,207.25,2678.4,2678.9,1.5,0
207.25,207.5,2678.9,2679.5,1.5,0
207.5,207.75,2679.5,2680.5,1.5,0
207.75,208,2680.5,2681.6,1.5,0
208,208.25,2681.6,2683,1.5,0
208.25,208.5,2683,2684.5,1.5,0
208.5,208.75,2684.5,2686.1,1.5,1
208.75,209,2686.1,2687.4,1.5,0
209,209.25,2687.4,2688.3,1.5,0
209.25,209.5,2688.3,2689.2,1.5,0
209.5,209.75,2689.2,2689.7,1.5,0
209.75,210,2689.7,2690.3,1.5,0
210,210.25,2690.3,2691,1.5,0
210.25,210.5,2691,2692,1.5,0
210.5,210.75,2692,2693.1,1.5,0
210.75,211,2693.1,2694.2,1.5,0
211,211.25,2694.2,2695.6,1.5,0
211.25,211.5,2695.6,2696.7,1.5,0
211.5,211.75,2696.7,2697.9,1.5,0
211.75,212,2697.9,2699,1.5,1
212,212.25,2699,2699.8,1.5,0
212.25,212.5,2699.8,2700.5,1.5,0
212.5,212.75,2700.5,2701.5,1.5,0
212.75,213,2701.5,2702.6,1.5,0
213,213.25,2702.6,2704,1.5,0
213.25,213.5,2704,2705.5,1.5,0
213.5,213.75,2705.5,2706.9,1.5,0
213.75,214,2706.9,2708,1.5,0
214,214.25,2708,2708.8,1.5,0
214.25,214.5,2708.8,2709.5,1.5,0
214.5,214.75,2709.5,2710,1.5,0
214.75,215,2710,2710.6,1.5,0
215,215.25,2710.6,2711.5,1.5,0
215.25,215.5,2711.5,2712.1,1.5,0
215.5,215.75,2712.1,2712.9,1.5,0
215.75,216,2712.9,2713.6,1.5,0
216,216.25,2713.6,2714.3,1.5,0
216.25,216.5,2714.3,2715,1.5,0
216.5,216.75,2715,2715.7,1.5,0
216.75,217,2715.7,2716.4,1.5,0
217,217.25,2716.4,2716.9,1.5,0
217.25,217.5,2716.9,2717.5,1.5,0
217.5,217.75,2717.5,2718.4,1.5,0
217.75,218,2718.4,2719.4,1.5,0
218,218.25,2719.4,2720.3,1.5,0
218.25,218.5,2720.3,2720.9,1.5,0
218.5,218.75,2720.9,2721.6,1.5,0
218.75,219,2721.6,2722.4,1.5,0
219,219.25,2722.4,2723.3,1.5,0
219.25,219.5,2723.3,2724.1,1.5,0
219.5,219.75,2724.1,2724.9,1.5,0
219.75,220,2724.9,2725.8,1.5,0
220,220.25,2725.8,2726.6,1.5,0
220.25,220.5,2726.6,2726.9,1.5,0
220.5,220.75,2726.9,2727.2,1.5,0
220.75,221,2727.2,2728,1.5,0
221,221.25,2728,2729,1.5,0
221.25,221.5,2729,2730.2,1.5,0
221.5,221.75,2730.2,2731.4,1.5,0
221.75,222,2731.4,2732.7,1.5,0
222,222.25,2732.7,2733.8,1.5,0
222.25,222.5,2733.8,2734.6,1.5,0
222.5,222.75,2734.6,2735.4,1.5,0
222.75,223,2735.4,2736.2,1.5,0
223,223.25,2736.2,2736.7,1.5,0
223.25,223.5,2736.7,2737.3,1.5,0
223.5,223.75,2737.3,2737.9,1.5,0
223.75,224,2737.9,2738.5,1.5,0
224,224.25,2738.5,2739.3,1.5,0
224.25,224.5,2739.3,2740.1,1.5,0
224.5,224.75,2740.1,2741.1,1.5,0
224.75,225,2741.1,2742.2,1.5,0
225,225.25,2742.2,2743.5,1.5,0
225.25,225.5,2743.5,2744.7,1.5,0
225.5,225.75,2744.7,2745.9,1.5,0
225.75,226,2745.9,2746.9,1.5,0
226,226.25,2746.9,2747.7,1.5,0
226.25,226.5,2747.7,2748.3,1.5,0
226.5,226.75,2748.3,2749.2,1.5,0
226.75,227,2749.2,2750,1.5,0
227,227.25,2750,2750.8,1.5,0
227.25,227.5,2750.8,2751.7,1.5,0
227.5,227.75,2751.7,2752.5,1.5,0
227.75,228,2752.5,2753.1,1.5,0
228,228.25,2753.1,2753.4,1.5,0
228.25,228.5,2753.4,2755,1.5,0
228.5,228.75,2755,2755.6,1.5,0
228.75,229,2755.6,2756.3,1.5,0
229,229.25,2756.3,2757.1,1.5,0
229.25,229.5,2757.1,2757.7,1.5,0
229.5,229.75,2757.7,2758.3,1.5,0
229.75,230,2758.3,2758.7,1.5,0
230,230.25,2758.7,2759.5,1.5,0
230.25,230.5,2759.5,2760,1.5,0
230.5,230.75,2760,2760.5,1.5,0
230.75,231,2760.5,2761.7,1.5,0
231,231.25,2761.7,2762.8,1.5,0
231.25,231.5,2762.8,2764.2,1.5,0
231.5,231.75,2764.2,2765,1.5,0
231.75,232,2765,2766.1,1.5,0
232,232.25,2766.1,2766.6,1.5,0
232.25,232.5,2766.6,2767.4,1.5,0
232.5,232.75,2767.4,2768.2,1.5,0
232.75,233,2768.2,2769.3,1.5,0
233,233.25,2769.3,2770,1.5,0
